survey_id,country,area,ecoregion,realm,site_code,site_name,latitude,longitude,survey_date,depth,visibility,hour,location,diver,method,block,class,family,taxon,reporting_name,size_class,total,biomass
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Acanthurus achilles,Acanthurus achilles,15,1,8.4375
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Acanthurus pyroferus,Acanthurus pyroferus,20,3,406.0769367
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Acanthurus reversus,Acanthurus reversus,20,10,1712.936816
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Acanthurus reversus,Acanthurus reversus,25,30,10108.66392
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Acanthurus triostegus,Acanthurus triostegus,15,70,6266.352371
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Acanthuridae,Ctenochaetus marginatus,Ctenochaetus marginatus,25,50,14616.65612
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Blenniidae,Cirripectes variolosus,Cirripectes variolosus,7.5,1,7.570632939
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Blenniidae,Plagiotremus tapeinosoma,Plagiotremus tapeinosoma,5,5,2.843169699
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Caesionidae,Pterocaesio marri,Pterocaesio marri,25,300,56216.5257
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,Chaetodon citrinellus,5,5,16.88984648
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Chaetodontidae,Chaetodon lunula,Chaetodon lunula,12.5,3,178.948414
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Chaetodontidae,Chaetodon ornatissimus,Chaetodon ornatissimus,12.5,5,298.2473566
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Chaetodontidae,Chaetodon trichrous,Chaetodon trichrous,7.5,2,25.98004659
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Chaetodontidae,Forcipiger flavissimus,Forcipiger flavissimus,10,1,11.25758245
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Cirrhitidae,Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,5,20,41.64842529
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Cirrhitidae,Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,7.5,10,73.69619143
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Gobiidae,Gnatholepis cauerensis,Gnatholepis cauerensis,2.5,1,0.110334192
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Holocentridae,Sargocentron caudimaculatum,Sargocentron caudimaculatum,20,2,304.0862859
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Holocentridae,Sargocentron caudimaculatum,Sargocentron caudimaculatum,25,8,2365.623219
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Coris hewetti,Coris hewetti,7.5,50,109.5684853
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Coris hewetti,Coris hewetti,10,3,15.7226671
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Halichoeres ornatissimus,Halichoeres ornatissimus,5,10,14.6621848
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Halichoeres ornatissimus,Halichoeres ornatissimus,7.5,7,36.529057
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Labroides dimidiatus,Labroides dimidiatus,7.5,1,3.964377053
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Macropharyngodon meleagris,Macropharyngodon meleagris,5,6,9.110220561
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Macropharyngodon meleagris,Macropharyngodon meleagris,7.5,4,19.99723005
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Thalassoma amblycephalum,Thalassoma amblycephalum,7.5,20,117.28125
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Labridae,Thalassoma lutescens,Thalassoma lutescens,7.5,2,7.404373541
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Lethrinidae,Lethrinus xanthochilus,Lethrinus xanthochilus,35,1,619.4002855
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Monotaxis grandoculis,30,40,20015.52388
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Lutjanidae,Lutjanus bohar,Lutjanus bohar,25,2,506.8805056
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Lutjanidae,Lutjanus bohar,Lutjanus bohar,35,1,703.6783371
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Lutjanidae,Lutjanus bohar,Lutjanus bohar,50,1,2077.311522
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Microdesmidae,Nemateleotris magnifica,Nemateleotris magnifica,5,4,6.697729209
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus cyclostomus,Parupeneus cyclostomus,20,1,74.81935168
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus cyclostomus,Parupeneus cyclostomus,25,1,153.1764473
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus cyclostomus,Parupeneus cyclostomus,30,3,825.2095174
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus insularis,Parupeneus insularis,15,3,89.11625184
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus insularis,Parupeneus insularis,20,2,149.6387034
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Mullidae,Parupeneus insularis,Parupeneus insularis,30,1,275.0698391
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Chromis abrupta,Chromis abrupta,2.5,20,4.492651443
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Chromis abrupta,Chromis abrupta,5,100,208.8748861
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Plectroglyphidodon johnstonianus,Plectroglyphidodon johnstonianus,7.5,1,12.37479038
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,5,1,4.251453012
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Pomacentrus coelestis,Pomacentrus coelestis,2.5,100,41.18925595
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Pomacentridae,Pomacentrus coelestis,Pomacentrus coelestis,5,400,1019.88881
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Scaridae,Scarus koputea,Scarus koputea,25,5,1452.586176
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Scaridae,Scarus rubroviolaceus,Scarus rubroviolaceus,25,1,336.4644935
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Scaridae,Scarus rubroviolaceus,Scarus rubroviolaceus,30,1,586.2538739
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Scaridae,Scarus rubroviolaceus,Scarus rubroviolaceus,35,1,937.5019361
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Scaridae,Scarus rubroviolaceus,Scarus rubroviolaceus,40,2,2815.896211
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Serranidae,Cephalopholis argus,Cephalopholis argus,40,1,1160.474979
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Serranidae,Cephalopholis urodeta,Cephalopholis urodeta,30,2,819.986684
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Serranidae,Epinephelus irroratus,Epinephelus irroratus,30,2,856.711936
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Serranidae,Epinephelus spp.,Epinephelus spp.,35,1,684.526096
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Serranidae,Pseudanthias hiva,Pseudanthias hiva,7.5,15,103.7571704
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Tetraodontidae,Arothron meleagris,Arothron meleagris,20,1,154.5816544
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,1,Actinopterygii,Zanclidae,Zanclus cornutus,Zanclus cornutus,12.5,1,73.09776167
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Acanthuridae,Acanthurus reversus,Acanthurus reversus,20,20,3425.873633
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Acanthuridae,Acanthurus reversus,Acanthurus reversus,25,30,10108.66392
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Acanthuridae,Acanthurus triostegus,Acanthurus triostegus,15,40,3580.772784
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Acanthuridae,Ctenochaetus marginatus,Ctenochaetus marginatus,25,20,5846.66245
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Balistidae,Sufflamen bursa,Sufflamen bursa,15,3,265.0268201
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Blenniidae,Plagiotremus tapeinosoma,Plagiotremus tapeinosoma,5,4,2.274535759
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Caesionidae,Pterocaesio marri,Pterocaesio marri,25,150,28108.26285
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,Chaetodon citrinellus,5,3,10.13390789
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Chaetodontidae,Chaetodon lunula,Chaetodon lunula,10,2,61.2995259
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Cirrhitidae,Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,5,20,41.64842529
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Cirrhitidae,Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,7.5,10,73.69619143
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Gobiidae,Gnatholepis cauerensis,Gnatholepis cauerensis,2.5,2,0.220668383
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Coris hewetti,Coris hewetti,7.5,20,43.82739413
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Halichoeres ornatissimus,Halichoeres ornatissimus,7.5,10,52.18436714
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Labroides dimidiatus,Labroides dimidiatus,7.5,1,3.964377053
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Stethojulis bandanensis,Stethojulis bandanensis,7.5,1,5.513237537
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Stethojulis bandanensis,Stethojulis bandanensis,10,1,11.58440103
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Thalassoma amblycephalum,Thalassoma amblycephalum,7.5,5,29.3203125
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Thalassoma lutescens,Thalassoma lutescens,7.5,2,7.404373541
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Labridae,Thalassoma lutescens,Thalassoma lutescens,10,1,8.882228907
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Microdesmidae,Nemateleotris magnifica,Nemateleotris magnifica,5,2,3.348864604
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Microdesmidae,Ptereleotris zebra,Ptereleotris zebra,5,4,6.697729209
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Mullidae,Parupeneus cyclostomus,Parupeneus cyclostomus,35,5,2256.20792
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Mullidae,Parupeneus insularis,Parupeneus insularis,20,1,74.81935168
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Mullidae,Parupeneus insularis,Parupeneus insularis,25,1,153.1764473
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Ostraciidae,Ostracion whitleyi,Ostracion whitleyi,7.5,1,18.57718575
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Chromis abrupta,Chromis abrupta,2.5,20,4.492651443
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Chromis abrupta,Chromis abrupta,5,100,208.8748861
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Plectroglyphidodon johnstonianus,Plectroglyphidodon johnstonianus,5,1,4.251453012
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,5,1,4.251453012
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Pomacentrus coelestis,Pomacentrus coelestis,2.5,100,41.18925595
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Pomacentridae,Pomacentrus coelestis,Pomacentrus coelestis,5,400,1019.88881
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Scaridae,Scarus koputea,Scarus koputea,25,5,1452.586176
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Scaridae,Scarus koputea,Scarus koputea,30,5,2523.37561
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Scaridae,Scarus rubroviolaceus,Scarus rubroviolaceus,40,1,1407.948106
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Serranidae,Epinephelus irroratus,Epinephelus irroratus,30,1,428.355968
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Tetraodontidae,Arothron meleagris,Arothron meleagris,20,1,154.5816544
689003033,French Polynesia,Marquesas Islands,Marquesas,Eastern Indo-Pacific,MI1,Tahuata Nth,-9.88992,-139.07823,26/05/2009,7,NA,,Marquesas,Marlene Davey,1,2,Actinopterygii,Tetraodontidae,Canthigaster janthinoptera,Canthigaster janthinoptera,5,2,7.486708791
