reef_zone,site_name,year,diet2,Fn,Fp,Wc,Wn,Wp,Ic,In,Ip,Sc,Sn,Sp,biomass,pflux_cop
backreef,Afareaitu,2010,1_detr,0.016653385531059765,9.078149282299179e-5,0.5245762266671719,0.039141190289246675,0.002758160395988952,0.7274501101040768,0.05836091947419626,0.0037262281498295245,0.14741756997186461,0.015679360814004735,0.0037262281498295245,23.176381933871653,0
backreef,Afareaitu,2010,2_herb,0.006013297890545902,7.994726642402188e-5,0.04426785789570951,0.0042458040437481975,6.268679164097602e-4,0.08256049513187816,0.010927963453542662,0.0010767684102010629,0.03833574326543104,0.0029984000179578297,0.001033713004375716,11.307416117945735,0
backreef,Afareaitu,2010,3_imix,0.08177068683339313,6.481519101477762e-4,0.38128476820041746,0.03716308103124441,0.015506964431547237,0.6634457291047654,0.12191740954632865,0.01736704094730493,0.22219052540942333,0.01761734185987686,0.015955327909276746,45.78501075556183,0.0033963342450039342
backreef,Afareaitu,2010,4_cor,0.006448233974775102,4.657956039361016e-4,0.035843955021225275,0.006403358675796451,9.29416000039393e-4,0.07924938254978049,0.013390624106822107,0.0016774718941723942,0.05942698059649351,0.004613368228774986,0.00112030987837308,18.347382953679695,3.072703702103459e-4
backreef,Afareaitu,2010,5_plank,0.003294668701929856,2.488705767262643e-4,0.02633545941651012,0.0027743941888831807,4.0637410222722005e-4,0.035299811346198716,0.006267322720769136,7.656417326743932e-4,0.03521258011834217,0.0013160957742611706,3.1669023826913067e-4,4.985539757763967,1.450865876333712e-4
backreef,Afareaitu,2010,6_carn,0.0033572426474709222,4.6401927904961624e-4,0.01353828013062324,0.001884550419226315,4.7679993432013225e-4,0.030169777942892204,0.005840619792591433,0.0011850224429645112,0.028575943061130402,0.003081176215732325,5.128469525849315e-4,11.002253330931794,1.7696926795864954e-4
backreef,Afareaitu,2011,1_detr,0.02761687426567225,2.3139314916038496e-4,0.905658708951495,0.06444362958621051,0.0038722519646241815,1.2458230141682072,0.09513100305985245,0.005146808586677147,0.36748064689182297,0.0306601548110892,0.005146808586677147,60.79593995950284,0
backreef,Afareaitu,2011,2_herb,0.036205648622822495,3.962446592741173e-4,0.38608283600462906,0.02960821796449151,0.0038060225236858252,0.590213792544246,0.07012041091933816,0.006512784700197099,0.3465157423390381,0.02034363392469489,0.006491217499009008,70.91244213008416,0
backreef,Afareaitu,2011,3_imix,0.009845079498869692,8.233854114682767e-4,0.13065827980073505,0.015536708152477846,0.0029169224547174375,0.18069891597730486,0.026696910990196075,0.00429967086739941,0.1728556468337047,0.012227566735496726,0.0022931997067570232,33.160592695130454,0
backreef,Afareaitu,2011,4_cor,0.006671148623984122,3.838187438918049e-4,0.03214758197302023,0.005287359350857997,8.846788852770072e-4,0.07157487558652786,0.01263953433852008,0.0016376192844649435,0.05018530581013319,0.003890589770500383,0.0012031176335123954,16.748226255255936,3.0367206552814807e-4
backreef,Afareaitu,2011,5_plank,0.008650084290529084,7.004935394754743e-4,0.0437552246164955,0.007000819568003222,9.720363176167524e-4,0.07678226585816408,0.015726340374551912,0.0017057426083246037,0.07678226585816408,0.0030039677800171,2.7853497177987915e-4,14.903941408366254,3.3325059835146847e-4
backreef,Afareaitu,2011,6_carn,8.772011568563134e-4,8.448794785065695e-5,0.0027812447039267255,3.281785983184625e-4,1.0299816152450649e-4,0.006610169251471353,0.001333350959176262,2.447951735955431e-4,0.006506633978488362,4.5330925134942347e-4,1.1590344698370892e-4,2.043910811465949,4.093150657948334e-5
backreef,Afareaitu,2012,1_detr,0.018411997535526105,1.1771118726283836e-4,0.6127369563188515,0.04323513174921759,0.0025161085112313016,0.8417039045208127,0.06370626914008405,0.003332167689334444,0.19682703630188741,0.017209249342859792,0.003332167689334444,30.971175715621385,0
backreef,Afareaitu,2012,2_herb,0.0077684993009177585,1.4513756020343257e-4,0.05857129541250102,0.005509770540323929,8.210962984685e-4,0.1077394363166853,0.014220926830685213,0.0014391440519431588,0.06573211503725737,0.004871927567207496,0.0013185819489383323,18.747208160086096,0
backreef,Afareaitu,2012,3_imix,0.011156591024288395,5.813388836375821e-4,0.11843490099189698,0.01564052334292638,0.002154850140776864,0.1776535669657797,0.02832345356513045,0.003366139483981715,0.13537084024213356,0.011581678377662882,0.0022412032159551017,27.818766966348978,0
backreef,Afareaitu,2012,4_cor,0.003438850035243928,2.913756983890405e-4,0.0073345700488564635,0.0012845832925598983,2.1865929854682453e-4,0.030351402076832474,0.005044000847883198,6.845817774173065e-4,0.030351402076832474,0.002255422197832102,3.507424576527091e-4,12.110161664027203,7.067101105889662e-5
backreef,Afareaitu,2012,5_plank,5.140501980330424e-4,2.582886281069807e-5,0.002823436109107232,4.5174872120877713e-4,6.272353673518181e-5,0.004954604254018826,0.0010147889234862371,1.1006811909308216e-4,0.004954604254018826,2.467448283890284e-4,5.899656155248286e-5,0.7739939603796796,2.150398680469983e-5
backreef,Afareaitu,2012,6_carn,0.0016556078617261962,1.085681163554937e-4,0.005802149820598265,6.846364121263922e-4,2.1487169523332314e-4,0.013789938110909398,0.0027815970374371743,5.106843963190386e-4,0.013789938110909398,0.0012018111649743847,3.5783769123962073e-4,4.161637867763058,8.539008926965065e-5
backreef,Afareaitu,2013,1_detr,0.03073758488641869,2.1941565378080013e-4,1.0206321627232828,0.07201649185317228,0.004191066402718393,1.4020209937535077,0.10611513893484328,0.005550371134116209,0.3589161776210423,0.030593255303629118,0.005550371134116209,57.73079801956334,0
backreef,Afareaitu,2013,2_herb,0.006027884678109599,7.226799287583612e-5,0.049242568590598966,0.004570057056113805,8.283927600285174e-4,0.09111465750569477,0.01173524716485613,0.0014307787787116923,0.04536205497226476,0.0041087646885840665,0.0014208800251841447,13.214052589398579,2.016393028186542e-5
backreef,Afareaitu,2013,3_imix,0.0025252011142137586,1.5569254584537617e-4,0.03472197020497361,0.0033993940966662085,7.8727917995339e-4,0.04629995511885539,0.006357136756380697,0.0011340266273578762,0.040677482055386086,0.00282455672982311,7.246249618891265e-4,6.945635985405282,0
backreef,Afareaitu,2013,4_cor,5.170345562091538e-4,5.390447870451575e-5,0.002298104060035847,5.872323526555669e-4,6.432984933820448e-5,0.009289112211705457,0.001201170502996063,1.688227677340999e-4,0.009289112211705457,8.499543689117834e-4,1.1020068321820382e-4,3.2467632890685483,1.9790698298622717e-5
backreef,Afareaitu,2013,6_carn,0.005349965408048888,5.405014935723198e-4,0.016455153405110175,0.001941659131868319,6.093856271764903e-4,0.03910887413435144,0.007888732172871046,0.0014483235253825817,0.03910350646460571,0.0028271797539561687,6.56981135370868e-4,14.702253471812648,2.4217006827138713e-4
backreef,Afareaitu,2014,1_detr,0.047790367465108806,3.037891493483803e-4,1.513094447440934,0.11146960773375562,0.0075495739527673055,2.0936609296297597,0.16576842495665295,0.010160755272495936,0.5069050588328468,0.04935227455238825,0.010160755272495936,78.87043671133848,0
backreef,Afareaitu,2014,2_herb,0.03737923031359125,5.052871050475402e-4,0.43879902478057947,0.03476875073593912,0.0053591298018816295,0.6775035494676376,0.08170333323784808,0.009529912924332858,0.4858000755947453,0.03538171871508913,0.00942596188545972,97.36456510922872,2.980859754022376e-4
backreef,Afareaitu,2014,3_imix,0.04562463007651033,2.957989704168739e-4,0.20210172720391828,0.01951947629530024,0.007839639685481035,0.3545263492998638,0.06683657898726998,0.008782097949805143,0.11192326061908689,0.009583144344797888,0.008224511101324867,26.409114185304098,0.0017758295875245288
backreef,Afareaitu,2014,4_cor,0.005356359147005711,4.778510378340543e-4,0.014790920244190915,0.002619295866052067,4.2275540579391244e-4,0.048642271590612934,0.008394564190681852,0.0011288069376440793,0.043681274657752275,0.0034356965761760646,5.581229633425579e-4,17.856881017626105,1.4634769496389187e-4
backreef,Afareaitu,2014,5_plank,5.639347998400096e-4,4.114268901834687e-5,0.002928139723089679,4.685012601407857e-4,6.504956102608223e-5,0.005138339585254541,0.0010524211075503746,1.1414985828435661e-4,0.005138339585254541,2.4657701916641915e-4,2.9694944241761614e-5,0.9966227071535341,2.2301435390389644e-5
backreef,Afareaitu,2014,6_carn,0.005096271501504303,7.114771152760199e-4,0.025628497858725383,0.00397764999635962,8.835628183931402e-4,0.04241023639477862,0.009748666842223783,0.0018314510626648076,0.0417494774925406,0.002954719025137536,5.276049778520179e-4,9.023532587813778,0.00033822612765912916
backreef,Afareaitu,2015,1_detr,0.047267033212691545,2.9971193870111194e-4,1.525698841203322,0.11089636927227876,0.007185897381548449,2.1062638838536287,0.16445129495902805,0.009628576207748613,0.48361515323466964,0.046044652189368616,0.009628576207748613,77.62807965238734,0
backreef,Afareaitu,2015,2_herb,0.034810481228979104,5.648478639026172e-4,0.38549681281220854,0.031089096561710862,0.0047259830039459065,0.6101996838717259,0.07363687728667709,0.008337546793567411,0.3535158999753198,0.029162743388746585,0.007972954550028593,80.25204157938929,1.6378293610721663e-4
backreef,Afareaitu,2015,3_imix,0.007520607024921842,4.193326880613071e-4,0.08140399165672249,0.01006347697005161,0.0015938323083537682,0.12390420043088575,0.01879902133941025,0.002495436522827648,0.0918898322684354,0.008862356266739648,0.0016484540821322172,20.137271236489234,0
backreef,Afareaitu,2015,4_cor,0.001656626818239974,2.253302585236995e-4,0.00499565628670242,0.001050108543966881,1.4401391015350133e-4,0.01867613048375728,0.0028923149521720513,4.681091885114155e-4,0.01867613048375728,0.0014681782633851484,1.8993310250126912e-4,6.7971783087877204,4.3345686418615774e-5
backreef,Afareaitu,2015,5_plank,6.809221023995943e-4,5.012260551224666e-5,0.0035266032436640634,5.642551995154896e-4,7.834461965809497e-5,0.006188531546347513,0.0012675186441019983,1.3748020878665118e-4,0.006188531546347513,2.8842949225522393e-4,3.432114010099993e-5,1.182990707153534,2.685948138511035e-5
backreef,Afareaitu,2015,6_carn,0.00740636739836559,6.699755441901923e-4,0.03202246357286664,0.004172943676844133,0.0010840139414330877,0.07074301258719626,0.013817729526365848,0.002693230223131501,0.06508342213418704,0.0072214743169704805,0.0017614184116744298,21.23729938454151,4.08559354628476e-4
backreef,Afareaitu,2016,1_detr,0.04150361048423913,2.4009836652395098e-4,1.2944073512892613,0.09739109526228547,0.007035641781728779,1.7976108100317432,0.14546076802088082,0.009526871212436063,0.39693395615347105,0.04118739933568212,0.009526871212436063,61.681827931095725,0
backreef,Afareaitu,2016,2_herb,0.030281505128497307,3.511977383698216e-4,0.2505613189332016,0.023253478430806537,0.004232565277206752,0.45308172091683524,0.06187670753618295,0.007858151371709003,0.20531506335570004,0.02452561072674898,0.00775738677575927,61.2645622044526,2.696657280335497e-4
backreef,Afareaitu,2016,3_imix,0.014500182766003173,7.88224685191869e-4,0.22886657185314188,0.025927304538379513,0.005433711292433806,0.322122562817799,0.04488830269614467,0.007866635214963986,0.28119596695367305,0.024153877450131603,0.006104101815347704,48.84148608410668,0
backreef,Afareaitu,2016,4_cor,0.008165779371762653,3.784370730114197e-4,0.04681643345723869,0.007727173654790172,0.001248701266268952,0.09814529214443385,0.016765492735150527,0.002096370570711565,0.06803707740364187,0.005373492354932105,0.0017077236662776164,20.357390360496982,4.234962495195854e-4
backreef,Afareaitu,2016,5_plank,0.007705315512910076,5.842647879782522e-4,0.04558716136361034,0.006332871600339373,9.132264510994588e-4,0.07274106830330818,0.014225890751370405,0.001602542251392729,0.07274106830330818,0.002644695779953188,3.818403901771535e-4,11.435228896136582,3.1308836485189137e-4
backreef,Afareaitu,2016,6_carn,0.00957692585577623,0.0010626139193050128,0.05084118702448536,0.007644253929862574,0.001817320382965536,0.09053459295266925,0.01929506357880441,0.0036050936590124277,0.0825628826739421,0.008005666205855912,0.0017510299936309424,24.060525198293387,6.205549270505716e-4
backreef,Aroa,2004,1_detr,0.01605896394241125,1.1732111810664892e-4,0.4887459235491458,0.03768817877217723,0.002916423875205445,0.6816942547046916,0.056567255213266304,0.0039729821472381036,0.1710771698761938,0.017867647701540423,0.0039729821472381036,29.663275593816508,0
backreef,Aroa,2004,2_herb,0.008091057418036215,7.902067907901486e-5,0.08695654969274212,0.00719746318141993,0.0012339107203020645,0.13057533071453492,0.016365429160325382,0.0018026412278217905,0.07933678838743315,0.005033660404021095,0.0018026412278217905,15.873922768423128,1.7767023105150383e-4
backreef,Aroa,2004,3_imix,0.006290205469517658,1.2076058375057976e-4,0.07298293679902673,0.008734664671823825,0.0016717105520892275,0.110080245183026,0.016778240723967133,0.002428074142851828,0.07357065086519611,0.008272387070783527,0.0023235182288815076,16.15028862678888,0
backreef,Aroa,2004,4_cor,0.0029386182938462412,6.73436136823366e-5,0.019588710491809557,0.0031240360905918385,5.104169618745986e-4,0.03704567499984758,0.006440628832199877,7.764190088691454e-4,0.021003497667551566,0.001821589358524102,7.418000543126896e-4,5.668129471369683,1.7228842782808265e-4
backreef,Aroa,2004,5_plank,0.0013448606711843425,8.886736451667125e-6,0.005906526241750695,7.261653517600672e-4,2.1929673571423133e-4,0.014689127333674848,0.002247172238909945,3.023125639396298e-4,0.005093837352471944,5.756968046188593e-4,3.023125639396298e-4,1.8370284112164872,7.075698213370681e-5
backreef,Aroa,2004,6_carn,0.001682788883284405,1.9599601246181932e-4,0.00987211901824346,0.001545794987505582,3.394143298173269e-4,0.01607257751649131,0.003718997026078646,6.994249514349122e-4,0.01607257751649131,0.001461398150015367,3.380235359775809e-4,3.116779797783218,1.297294702255849e-4
backreef,Aroa,2005,1_detr,0.005787462618890594,1.407681673828357e-5,0.18027191697741657,0.01371589725905441,0.0010230983924759567,0.25084343488734795,0.020531826306638398,0.0013893396648408688,0.031279595184790926,0.004262675246583971,0.0013893396648408688,3.562359794505034,0
backreef,Aroa,2005,2_herb,5.082899316718857e-4,7.092552572866681e-6,0.006239284843881123,4.791574018700022e-4,6.820578445080298e-5,0.009572154585063913,0.001088811779968318,1.1591761681904523e-4,0.005815906367045032,3.3987090515051334e-4,1.0752382903248057e-4,0.8286985596651671,0
backreef,Aroa,2005,3_imix,0.006947340766304708,6.815035755394934e-5,0.06870348649398174,0.0077696301161692335,0.0012795922992557493,0.10384843261035481,0.01615210706900753,0.0018993978412037598,0.062446147201433704,0.0057046572046747165,0.0018634168860528952,11.640600323031583,0
backreef,Aroa,2005,4_cor,2.3453579371913986e-4,2.1558087512126857e-5,0.0014011901145833008,3.3960839923807834e-4,3.9673549838666606e-5,0.004939612645646,6.788662001963259e-4,1.1529102301000516e-4,0.0033994046583943217,3.986154754863987e-4,9.119107942824563e-5,0.9019194551985339,1.1993301725306278e-5
backreef,Aroa,2005,5_plank,0.002490205970834656,1.6402437101052073e-5,0.010616595115338747,0.0012608979722892794,4.120137880987312e-4,0.02727869493388731,0.0040643182128299055,5.579827364890835e-4,0.008214697673904248,0.0010284395932245373,5.579827364890835e-4,3.410606332410729,1.3240144942296527e-4
backreef,Aroa,2005,6_carn,0.004675434851733374,5.465623482202452e-4,0.023937287578240707,0.0036163910450494555,8.294683955393484e-4,0.041398321427357235,0.009283211161186395,0.0017375500588110132,0.04054096858477296,0.0033731185960850234,7.619656647635376e-4,9.718956751063581,3.1404626956008054e-4
backreef,Aroa,2006,1_detr,0.013168616758158481,1.2222082830589756e-4,0.4149801902155072,0.030581498570086175,0.0020733596038979714,0.5742379034215795,0.04548135796969623,0.002790757575858865,0.18335712475982158,0.016478819991353387,0.002790757575858865,31.574518770902078,0
backreef,Aroa,2006,2_herb,0.030546539772904106,5.118108722549434e-4,0.3722780396853968,0.030601367094536685,0.004660080034256837,0.6142046453674601,0.06621562743217214,0.007214821171191423,0.308274746122261,0.028159422555929407,0.006917213663938432,94.41481286724418,0
backreef,Aroa,2006,3_imix,0.01296902124146089,5.26088439299253e-4,0.1508670832725302,0.017719119124497987,0.0029706224171565103,0.2319020445209746,0.03321259797297286,0.004443107588509107,0.1984495083599062,0.017548877890992298,0.0035821245301796262,45.36816449875687,0
backreef,Aroa,2006,4_cor,0.00912594292068331,7.248916557452827e-4,0.03786342199121899,0.006091766050789973,9.743899866004727e-4,0.09133031973004539,0.01570836389214337,0.001951982896245234,0.06963065876955034,0.005559123428919264,0.001179826298020381,27.027481354213357,3.1797837547148296e-4
backreef,Aroa,2006,5_plank,0.008806788036248311,4.769175887862872e-4,0.04642979937211269,0.00741087564150551,0.0011213717020546884,0.08542902144430367,0.016794811346531505,0.0018676160858123068,0.07824991122908558,0.003930237558548961,9.317972122828279e-4,14.63138404057613,3.785014670959889e-4
backreef,Aroa,2006,6_carn,0.012570307831126696,0.0012833441722219549,0.04767400920496249,0.006271148597439761,0.0017635945553673468,0.1026490589820222,0.02152613993456923,0.003988560930224895,0.10200022684814304,0.01314603290946199,0.002129578511619155,58.31008583149652,6.95524146639502e-4
backreef,Aroa,2007,1_detr,0.0396701987552689,2.384380674895075e-4,1.3210992134769655,0.09325933459851284,0.005436727562593196,1.814900558516807,0.1374295908330706,0.0072014830916105445,0.4040563501862051,0.03587504747754525,0.0072014830916105445,62.733628044176484,0
backreef,Aroa,2007,2_herb,0.028521521293465142,1.9209125756467394e-4,0.41547062446174715,0.03367574652601284,0.004897302192173265,0.6768509435488904,0.06566316527544737,0.006664016140919032,0.16318404293524327,0.01575226237385474,0.006632839228907103,39.14356585751882,0
backreef,Aroa,2007,3_imix,0.004400991753323073,3.672878174333475e-4,0.07669772007365162,0.008911596332218396,0.0016109594042958406,0.11771764203891692,0.014718317789908602,0.0025690516728747075,0.07120229582111118,0.009100636372162086,0.001786578673253948,15.677057308657483,0
