species,location,c1_m,c1_sd,c1_lb,c1_ub,c2_m,c2_sd,c2_lb,c2_q3,n1_m,n1_sd,n1_lb,n1_ub,n2_m,n2_sd,n2_lb,n2_ub,p1_m,p1_sd,p1_lb,p1_ub,p2_m,p2_sd,p2_lb,p2_ub,ac_m,ac_sd,ac_lb,ac_ub,an_m,an_sd,an_lb,an_ub,ap_m,ap_sd,ap_lb,ap_ub,family,n_ae1,n_ae2
Dascyllus flavicaudus,Moorea,43.36863937744558,1.5628587943976293,40.20388417665438,46.47200637117769,37.461426993891244,3.571799088174446,29.5063642353375,43.360204124241235,9.985164778580826,1.5100295544980258,7.079720054056045,13.057270275606095,7.651204013899814,1.7241095864659937,3.8310705161457492,10.626696296893643,0.9276005120684382,0.08523723486474677,0.7633390034242531,1.103018269678015,0.6577034714870036,0.18612046103580737,0.23233302187255453,0.9489444440866676,0.13555849887797533,0.08302179518640636,0.008525278185362126,0.32371105327093597,0.22873609465586597,0.15653077914856905,0.01279391449461034,0.5987678535531213,0.2892145418029188,0.19542885057420975,0.017828277188035715,0.7489231938697297,Pomacentridae,7,8
Dascyllus trimaculatus,Moorea,41.227223805841156,1.8836891127078266,37.598421705781796,45.18835947299132,35.26392530534153,2.5589254087952127,29.604386994490568,39.76215504197186,8.275357789193645,0.8156531635611672,6.494946461300993,9.729864239625758,5.149741840172011,0.75417958912868,3.6809494093565043,6.6611589477632185,1.1740360740767737,0.2967962791523985,0.6568301806257614,1.8357294225891214,0.9046463418113667,0.2867263325946513,0.2786148515634552,1.433968849625912,0.14310928317555427,0.07020809596219613,0.022971349200362895,0.2940179243861063,0.37128876949753276,0.11243497821690554,0.13410564803652206,0.5666861078749846,0.2249466016889988,0.18294107047334035,0.010930954829270654,0.6903944284933017,Pomacentridae,7,7
Epibulus insidiator,Mangareva,40.62116805042448,5.016298361086741,31.78827885795331,51.60700144448355,35.26812018515874,4.455540615177612,25.321374342241455,43.03630166060226,7.589330672833478,1.7783305819810038,4.338972758636985,11.340464155177159,5.8513152863898785,1.8096457350170383,1.8925585065155794,9.129267778502603,0.9100201134545205,0.17571491113071794,0.5693560057249489,1.2878315902810298,0.5314690295898081,0.2275685241790998,0.07386360889695717,0.9478495886643017,0.12667122622494933,0.09835541267245863,0.005202134244793988,0.36112648749003384,0.22632430539386056,0.18096147813577693,0.008704487688892728,0.6869591770558697,0.4103634272203104,0.2364777814587528,0.029901596239537493,0.9126257080586206,Labridae,4,7
Epibulus insidiator,Moorea,34.07714549504002,2.216277926886249,30.180973660304595,38.9878795791435,31.644691892684058,1.7400876519736685,28.00276212541598,34.9471408119831,5.801560245010101,0.58258164577099,4.769315637771939,7.057304781872558,5.054994611989728,0.5743732396180886,3.8596579713028007,6.1100791223676,1.348954385540995,0.22533887913505724,0.9324663359909648,1.823427725830095,0.7757431214722036,0.1552407749430388,0.4774193788045891,1.0911387107960824,0.06928032808924597,0.05320163153273418,0.003345500963443759,0.19652210326284872,0.125131010639502,0.0911749689331067,0.00516603312063581,0.3364050288571278,0.41103297359582447,0.1433422027860726,0.10400270338135525,0.6683179529820275,Labridae,11,13
Epinephelus merra,Mangareva,38.026131850575794,3.77988966949993,29.216952345656157,45.271170407574125,18.628640589674742,1.4041517161232338,15.794203188626916,21.510628880174437,6.6316855989883505,1.714210818054269,2.991332756263878,9.978660419004123,2.0805855406545413,0.7860659146085814,0.667279986311319,3.868634482182646,0.9342843194165175,0.2841636927393151,0.44587533065767815,1.6190181223458044,0.5049472290671713,0.2102655287299069,0.11000398538070973,0.9314071769624382,0.504792908574145,0.06659933891602322,0.3493570289209553,0.6115578223609989,0.6632343234667346,0.15803046037552637,0.2546268865449566,0.9017258444266933,0.4371710011601354,0.22395678533804877,0.03928251208748963,0.8688441961779593,Serranidae,3,8
Epinephelus merra,Moorea,34.28328276282669,4.320559654358908,25.420627960206843,42.560983907843045,19.508677928031265,1.3636455519603774,16.853118665310678,22.31062823047135,6.088731826187485,1.8334284909642355,2.499002924191092,9.8763188951808,1.9052079713311834,0.8723463264049433,0.5894462641799649,4.105052224632117,1.2577549835180264,0.33830711255423934,0.6787723492169221,2.006585558046188,0.6715251249204451,0.18197771718335412,0.29619723602354847,1.0234441654686892,0.4214846437008897,0.08683134959142212,0.21474794765913977,0.5611512168812233,0.659338290224164,0.1781653964168378,0.20322170107282356,0.9093003353361879,0.4364367495925855,0.1838898037797425,0.06044802337695197,0.7720572235394535,Serranidae,4,9
Epinephelus merra,Tetiaroa,28.531457821359574,2.131666724038361,24.369141990976285,33.007872070730016,20.07927732690954,2.3828416102954875,15.194925958883156,24.719766399509282,5.06710323045016,0.7039413225470241,3.641839466343998,6.437575451540903,1.8673186165880862,0.4928825905027024,0.8737249325756044,2.8573818252651892,0.7845800214202895,0.2128794070104465,0.4313959479329317,1.2688636269250957,0.40858335402160834,0.09899995633512336,0.20898653179208937,0.6098981346727367,0.29249520233165965,0.09774401144320932,0.09429592773672027,0.4864626799894359,0.6240564860974859,0.11462480908702082,0.3654845700791278,0.829344664281902,0.4485708669229729,0.17397418157661218,0.0834613635271889,0.7559446611313129,Serranidae,5,8
Forcipiger flavissimus,Moorea,35.209401888271,3.6978033374228985,26.714107804455555,41.54190439243179,22.54201135619523,2.9018725665204483,17.281758970495037,29.814779504149808,9.342163356661985,1.5940327483598258,6.596583934846068,12.753273862617034,7.9847927229454845,1.3253031000586513,4.920042996334048,10.192746353098013,1.122482565930905,0.31899909811177013,0.7000189027533452,1.8997517074197559,0.7108218369834108,0.08499710130507084,0.530704130099401,0.8710263508203099,0.3525125508197411,0.10883748826841931,0.08926299864860497,0.5240858654580767,0.13834485935484092,0.11537314544070962,0.005064043422737981,0.432977607387418,0.3266303892601654,0.16566074189662156,0.02965228411196319,0.6436175637577841,Chaetodontidae,4,7
Gnathodentex aureolineatus,Moorea,31.65077955995367,6.395983617368719,20.68151241010794,45.56136274986051,20.132419396825988,2.8944894479004093,14.4154340239384,25.871523619370876,6.218796360335034,1.3690983808139898,3.846570521172171,9.327534721814851,4.781426492559184,1.1756737892214946,2.20629036934935,6.945780725367143,0.7536946078356385,0.2168098984223255,0.40940980889776935,1.2660404746617306,0.4691022632032625,0.1509743517903015,0.1551016502374771,0.7776355988921522,0.34186524870884777,0.1434396616569519,0.049899698182830535,0.6016788255633501,0.22102550867028298,0.15893569847255828,0.00927186567459717,0.59436986252903945,0.35522661372165043,0.19705299096544146,0.030495719385681706,0.766573458788078,Lethrinidae,4,9
Halichoeres hortulanus,Moorea,21.22695415159982,1.4293659459687431,18.911821380677534,24.412941308267794,19.652521260094932,1.036041137283928,17.39516669248173,21.59633626181859,3.6928594788882787,0.7762077461378598,2.206205135379975,5.3395125579839116,1.8176505240059424,0.35853280202549115,1.2110600994758713,2.701542719703619,0.26580480811055074,0.03713715198381079,0.1984481775430013,0.346137543375689,0.2159462572916554,0.04033817242280271,0.13259211392167283,0.2848807876305943,0.07172721691298145,0.05481781068751044,0.003023841864984653,0.20328136013635498,0.4859888088047198,0.14824139530591277,0.10665173381964846,0.7103599613347079,0.1829536306856895,0.1334751071511735,0.0077265990935927115,0.49087326610260995,Labridae,11,11
Halichoeres trimaculatus,Mangareva,23.26940713745603,2.1352228411592122,19.994229003845422,28.402659763963083,21.009057030590768,1.2836917210586454,18.397165970920728,23.529319200889972,1.587028782650671,0.4511845783221812,0.8974465930586543,2.6541092433209363,1.2451310966322968,0.4540291788706223,0.34763182247648955,2.194709423827675,0.1981289590555224,0.03811143148768822,0.1610755232421208,0.3030639637599526,0.1658528998091398,0.02323379031931102,0.12171832521613292,0.2168328585571923,0.09223409636457275,0.07134933027882079,0.0033066290839571045,0.2669712931858643,0.2187472319381624,0.18783936382437827,0.0069393675229783205,0.7115992351785115,0.15029164801138992,0.11425160833129903,0.010108395413742961,0.44559328194413744,Labridae,7,12
Heniochus chrysostomus,Moorea,38.8678834750778,1.4002522451148927,35.910203716808574,41.652661754380105,29.346802661694422,2.7225224661821454,24.05096342396745,34.73083926308608,7.157065932736904,0.40681326250672,6.384371919759741,7.917830189351301,5.4239033576139395,0.9955490409484563,3.1941889255947333,7.041996028398653,1.0820209133179073,0.08652560934336212,0.9180135414847711,1.2711369829528827,0.9079735039657029,0.13495170408418555,0.6000369858053495,1.1299009421796549,0.24401867374272312,0.07473838436296187,0.09140587103117753,0.3869215858132511,0.2408518815813745,0.13942289805852898,0.022956635761595526,0.5537367029818677,0.15927514829006112,0.11716693708881588,0.007880940613795543,0.44138378402017336,Chaetodontidae,7,10
Melichthys niger,Moorea,22.93848483381982,1.92725314421887,19.368718543833925,27.146911910383082,17.993186882501686,0.6349685741298713,16.774421821939754,19.309282157377123,2.662461063583269,0.5377246812386159,1.689451573731662,3.784811827374145,1.4454420177819545,0.29405676675429027,0.8660749480429029,2.035139326476205,0.41526231751754045,0.09331204237174676,0.24413331765118026,0.6172017082296934,0.19082565143692648,0.03047896591557214,0.131676110401877,0.25246936702349165,0.21025462160550834,0.06970458252350424,0.06480515005723744,0.34530710877429477,0.43633668835912975,0.15432949363516438,0.09955681735891891,0.703564787554376,0.5159822781610712,0.1380876422376517,0.1741306964872144,0.7319486962031472,Balistidae,12,12
Melichthys vidua,Moorea,28.13117720199318,1.8853115485866527,24.43815085501087,31.946532656592176,21.53207899686215,0.5905076234714297,20.373193947207167,22.678373669552762,4.126492657662333,1.0389349203885632,2.2061629268287604,6.334098038673347,1.6329801212392563,0.17390575621468068,1.3129124593429562,1.9994377225772362,0.5710371509412913,0.10931071802008256,0.38166508765335166,0.8080566754996917,0.38190588034201794,0.06994621718594964,0.24583589568188965,0.5191368519340883,0.23113112202543137,0.05594135766085769,0.11399203444784264,0.331851309392545,0.5769933135266219,0.124773861555889,0.25124923067599275,0.754579786451691,0.3134087898734558,0.14994013907651854,0.03785524636802291,0.6033326648340479,Balistidae,11,15
Monotaxis grandoculis,Moorea,26.3091949270102,4.251931441879259,19.6996419884979,36.80106191555997,20.194686417889415,2.710520291530587,14.11166615093605,25.05368164445699,4.373715405639165,1.4523441675687634,2.1895857919540287,7.892345002810568,2.630024315714601,0.7336767650675777,0.9851510821321156,3.9965348027815306,0.5942551806647393,0.25676004741051556,0.2994837629429791,1.2757078694022337,0.4011990387879149,0.09550834850470695,0.1742304149522808,0.5660133319346864,0.21887279043798605,0.1291898209828905,0.018138125232024557,0.501441126378074,0.3604532071075459,0.19769771016502505,0.028913718597953365,0.7607637156501463,0.2698967031584552,0.1931217736125705,0.011187481037564555,0.7013632240177697,Lethrinidae,3,6
Myripristis berndti,Mangareva,46.08896472721318,4.0000193231944055,37.19422355267547,53.14240691811584,25.454909623274997,2.953166689029404,19.149279033883147,31.200703682921194,9.824506939543534,1.051880568737476,6.948697828231507,11.400647558852432,3.2613414104136464,0.8944080840131605,1.5872244251249292,5.275228098846068,0.5183346366057269,0.2991716011751794,0.12579339181858198,1.3015055623505156,0.29474379571147963,0.2579942212209494,0.015696342893866934,0.9365688021476399,0.44335028997850884,0.08207207487720075,0.2688527258822477,0.5975374612409622,0.6635178784116342,0.10174022727117761,0.4155552150899519,0.8404419791931806,0.44814073135768584,0.27559956721751594,0.02957411633114611,0.9524144527394953,Holocentridae,4,4
Myripristis berndti,Moorea,45.518001113045315,0.8988145194796778,43.68793248996429,47.29738950508336,26.022780824163746,2.5512115358140592,20.788885339172886,31.090298947545975,8.940233954797769,0.31189257795633996,8.323639623117252,9.586036708044432,2.754015233258308,0.3604160758323673,2.06151589428313,3.5019962002009035,1.6415740173401234,0.3123193558402313,1.1017561214554679,2.3103745792066466,1.3547803521577835,0.3249524467532713,0.6287997390863944,1.9207543706565398,0.4280794793298192,0.05711363030734506,0.31503323710427106,0.5435133134941692,0.6915911110322418,0.04163138721956911,0.6042913388637631,0.77027075439304,0.1725511355901579,0.1468729989809723,0.006667841582932363,0.5493680862671984,Holocentridae,7,8
Naso lituratus,Mangareva,35.91434912581819,1.3589908703229672,33.410900624823505,38.83087567315761,32.49984652849969,1.5327648985716367,29.287476613894444,35.30869107726261,3.306867716002358,0.6201946518182507,2.1979454566324756,4.640929911620702,2.803833370162759,0.5963483026615449,1.5166748763284819,3.874678011937106,0.2992701624224046,0.05974820862287157,0.19474725003166962,0.43010585097270687,0.25622552808945936,0.056835245492882276,0.13330990944954477,0.3581827416262669,0.09404398230781322,0.04995703190201632,0.011481293628909586,0.19992721216593445,0.14853512091197701,0.1252413718539072,0.005890440596425617,0.4615484763218297,0.14058986532225484,0.12374150887915739,0.005140109715680544,0.4565869118135803,Acanthuridae,10,10
Naso lituratus,Moorea,34.614822970406216,1.9686103381803262,30.821449784092614,38.54257591210787,28.9117584619244,0.8785748288570379,27.137819972421816,30.651217053590507,3.231439964727508,0.5066805531050783,2.3789512815434053,4.3895025138630075,2.2646713157404883,0.3536019024750095,1.5851212541921333,3.000087081930699,0.3228167418863183,0.04609384373784435,0.24038720498678692,0.419568781519345,0.26548205420361726,0.04679460577655815,0.16789104531875715,0.3544049485685669,0.1620905500218164,0.05345047429565561,0.05215299793573313,0.26172852298985,0.2862728029096317,0.13440536313901547,0.03524334480133415,0.5382093859339194,0.17255217697412475,0.1242727412224983,0.007195821851879683,0.4645225238539448,Acanthuridae,12,12
Naso lituratus,Tetiaroa,32.159562416720135,0.8841226313027873,30.44658127282218,33.99360982192814,26.24977784335295,1.4429135018065449,23.316363981743365,29.037985505478627,2.461313151042676,0.23676978017809175,2.0443345202718057,2.992932321232664,2.1741490247817916,0.26519713592572036,1.5863772695162608,2.6326321262852734,0.3065385822404637,0.023898395327777454,0.2611185334775348,0.3539414814747526,0.22927420983173744,0.06794254636268843,0.06202868437627817,0.3255275162433398,0.18316087848065288,0.04992657430003913,0.08498901274025018,0.28396218043702814,0.11425450150675247,0.09371613629820016,0.004700143755052189,0.34510973618108426,0.2533063513353641,0.21053965014982834,0.008751499340794736,0.7940046598996077,Acanthuridae,9,9
Neoniphon sammara,Moorea,37.469969591779225,4.380272860804329,28.40327853790142,46.08730796364855,21.406251641915812,1.599916635062184,18.47045562475034,24.751815467324114,7.054572599387031,1.3367020544043215,4.127208985083624,9.462933285942754,1.9449495586070062,0.3883466220336279,1.290929613078428,2.8256847125258955,1.8031230947811763,0.5195506565536505,0.988187293498172,2.9727314323035787,0.9569655515688784,0.15098163090988082,0.6669656928152924,1.256229724226838,0.42049928677217924,0.08341597897836563,0.22505711124562552,0.5586628774793488,0.7112221180900762,0.09373022310461739,0.47580109394818565,0.8375566986263647,0.42870626416618474,0.1709500484714351,0.061035688026043936,0.7080018377089335,Holocentridae,7,16
Novaculichthys taeniourus,Moorea,22.792220237519736,4.368587791717734,15.599866903770131,32.87456311417219,17.18778151942488,3.9615616559154834,7.389415591932978,23.56941972401023,3.6408340877916125,1.6917682859360759,0.9482753018572253,7.568478883591567,1.8979504870683725,0.9028125708921602,0.18349759040932834,3.7652899994643896,0.45198312734629664,0.2428853477283017,0.15218186724823685,1.117249803348779,0.26896310914452404,0.12524855166421253,0.0318719334817104,0.5088346285576373,0.23676532946258838,0.1637828196550543,0.014432274643240792,0.6439425912179281,0.43866781200600685,0.23493643827502872,0.03492376003816551,0.9063325559347873,0.36508036507049757,0.24027708122690608,0.0188810001144473,0.8826087422600325,Labridae,3,3
Odonus niger,Moorea,37.98491118370803,2.0432552942643962,34.00192698119526,42.19272958389085,30.160709472741335,2.7893753097440754,24.466277703771027,35.52685530935991,7.204550150719512,0.6794170359061589,5.874530424510303,8.548518082585417,5.38344531866123,0.7084498669878218,3.939788014513433,6.79295099809914,1.1819787407332276,0.14204671692489557,0.9212005697683324,1.480655611476163,0.9620822395377411,0.15130744229060575,0.6405956629982656,1.24363383199925,0.20397166061604333,0.08226885506569352,0.04280207490499846,0.36523734762425397,0.247444596519965,0.11235132755194861,0.03239302094952253,0.47082073017511683,0.18117546204141946,0.1208873837809236,0.009700611665753624,0.4519470803708048,Balistidae,8,14
Paracirrhites arcatus,Tetiaroa,31.760720445564885,2.5589281586314927,26.899779858871973,37.48641032020957,21.747118815292012,5.135344352735083,10.285876092044894,30.77419361197377,6.3390843217496045,1.223621831777052,3.9094926565275823,8.822817098987095,3.2886896913723658,1.604069837304662,0.3910556069634219,6.483684745928165,1.425843820953652,0.27572592614330527,0.8794372539873034,2.0075088878840948,0.9288995743847348,0.37190215084397993,0.15680224802431975,1.5830422809194133,0.3129556776205527,0.16220346776315855,0.03528366581087833,0.6726344399129361,0.47486320068463633,0.24447585899645202,0.04115604099184149,0.938396418800326,0.3467767143743621,0.23623100723165663,0.016963160556616,0.8861845720570889,Cirrhitidae,5,4
Paracirrhites hemistictus,Moorea,39.01995878998484,2.2584449481979396,34.58355948521846,43.60542238301377,30.820670002542723,4.068720253250276,22.050103412527513,37.98591778578038,10.245114930172718,2.1090552623875167,6.446040105597127,14.885638120622756,6.198972505671276,1.7900813413941261,2.608286734414556,9.644635086751896,1.833514609370014,0.44096497410412794,0.9673480963790604,2.7036216072177472,1.1583730077370522,0.5768740885970576,0.11805729503465387,2.2796535845184147,0.208391506555235,0.10718716744959984,0.02549939725045515,0.43943523180823596,0.3791193998429447,0.18573048421710686,0.03907756371834237,0.7444938945992324,0.3740936645998618,0.2583276021529075,0.016303097969302488,0.9271344439367976,Cirrhitidae,9,10
Parupeneus multifasciatus,Moorea,31.948348147338994,1.6791680778774944,28.8135814820636,35.41324709107614,28.528057790892756,3.019354153518907,21.02929383149344,32.90125171900372,7.3833674580846465,1.3025966679883996,4.9402321097498465,10.072616069635911,4.692568648678502,1.2112169201465246,2.055649889354553,6.959005378305164,1.4654966916048213,0.2752145815366814,0.9587561062919744,2.053030553311914,0.9065132488449383,0.28634285019418204,0.25321580601516747,1.413999758884346,0.10629972809664696,0.09018377050002561,0.0040113407532494485,0.34023809788124104,0.3510205756547075,0.17833352600367805,0.040635536326811196,0.7221758672718126,0.36929139108849046,0.20131064591390602,0.038744585965255846,0.8133034093921296,Mullidae,10,5
Plectropomus laevis,Mangareva,45.96070080831763,3.894293899597707,38.13093326892789,54.05038885398326,36.11937442202872,3.4937167150546333,28.798367077971125,42.56072391205405,8.599258773839423,1.5544156869691832,5.955679464139701,12.049936189531664,6.574832946736777,0.9663034562049202,4.57904796415572,8.369088893447383,1.6757643987132493,0.6014036793013366,0.9135849965573289,3.1720591033933045,0.9395446988795044,0.12804227963742812,0.6849579051556377,1.193959181133668,0.20940474958587202,0.09358960584831302,0.028717965835011995,0.3975954638932242,0.21994836082110647,0.1324089206083903,0.01484291390588877,0.4995735760809294,0.3824067827482443,0.18782694734707878,0.03241296839773049,0.7178298229482524,Serranidae,3,12
Pomacanthus imperator,Moorea,37.16491480845309,3.0493717972559606,31.033514319417066,43.67461342746334,27.356857891351368,3.557650062210798,18.757176617989778,33.61590511121039,7.650689002146326,1.2078069714547794,4.840499252598975,9.96889802977861,3.8397957651468015,1.1187856189304286,1.4112543339496493,6.335416507689367,0.8739710640020463,0.34431033129422556,0.3835534342285707,1.710866388792179,0.6029357256109772,0.257706033915348,0.06745401896190723,1.0195453853103715,0.25971514490273273,0.10859528182072811,0.054145665378708414,0.498141913088589,0.48670828382809883,0.16405289599222025,0.10987385393566523,0.8206696796588009,0.30152861031496586,0.23338493531169235,0.013031915090412577,0.8746032501095239,Pomacanthidae,3,3
Rhinecanthus aculeatus,Moorea,20.24527774152248,2.2461379473107574,16.783520563468443,25.49366146260618,16.37847626151598,0.6404349358303504,15.090696390638,17.54646235278322,1.7069690817554377,0.5933077138148972,0.789179113806941,2.9862883924415393,1.0063181030645765,0.6456847074730098,0.07756616285480288,2.3818199803850773,0.5584391269092569,0.09075878841658169,0.405077995839205,0.7621282966851259,0.4249728827701435,0.07455098672776171,0.2460123099376204,0.5477010007524294,0.18188555827932942,0.08880642144626678,0.021327364402109417,0.3674974773839855,0.4213687169130178,0.2697736085407133,0.022156335567958277,0.9495468178253363,0.2273252777941432,0.14556221197203983,0.015584915275096908,0.565115586333804,Balistidae,7,5
Rhinecanthus aculeatus,Tetiaroa,20.412797467637734,1.2433656052249296,18.082841441605478,23.034316533094618,16.905993957696957,0.8799143425382233,15.236296013636228,18.744014833546544,2.1411573714528487,0.2817975855558859,1.5833312719230233,2.7164097408683423,1.227192573054141,0.2011519096166715,0.8304592006781123,1.6407553178079322,0.4748181359621884,0.06800578320365086,0.3427219409167069,0.6134482911227555,0.2956843710538994,0.0488125641675055,0.20005350362384167,0.3942677428869518,0.1689539061073585,0.06350581940519366,0.039887800651575836,0.2929221846567936,0.41722911341528796,0.12046348079370801,0.1480128031151794,0.6343804984940608,0.36549037196759276,0.13282624742088187,0.07877449138448826,0.6076657245692928,Balistidae,10,11
Sargocentron caudimaculatum,Moorea,29.668604302991756,3.677553513473205,23.00327905425082,38.00330440703,21.074336187890584,1.6842663139687724,17.572390049342886,24.36544236397623,4.639247000888486,1.469168264766892,1.951563316634298,7.906166020096364,1.6067274733619836,0.3324794628434424,0.9563053031854144,2.2901740832694877,0.8593514716755324,0.2275814672133342,0.5461263597386795,1.441139244005116,0.5372914316491204,0.09255257757865318,0.34842821430990145,0.721288004053515,0.27964059604690866,0.10019343032154096,0.058691334264245755,0.4689995826989388,0.615219470298502,0.1565663765892218,0.17057654692798666,0.8328984133129349,0.3445522668556261,0.1612945592673029,0.04285930786492813,0.6685532340836765,Holocentridae,3,8
Sargocentron spiniferum,Moorea,33.44771635408369,4.34574932488458,24.583513646947228,41.899419015668684,18.394162663715097,4.155933965482438,9.073725723384959,26.828964165253787,6.783786397594655,1.9797663701500767,2.642861412301791,10.534524077488557,1.8714221962460513,1.1571557968850676,0.20933749152309214,4.893498118866812,0.8628931095906639,0.12077342128336123,0.7028664702861467,1.1550878614094315,0.5545111408235713,0.25006497811940537,0.05622048728035812,0.9926349029328477,0.44237680084099656,0.1387138230448642,0.14973293269579574,0.7234864583130359,0.702370254076184,0.19181165780579487,0.20552185843572346,0.9683350346246302,0.36113903436778727,0.2638614749869921,0.012975783404012143,0.9323262421981886,Holocentridae,4,3
Sargocentron tiere,Moorea,33.3495722699469,5.142526432994149,23.959857246038826,44.06985899838406,21.481006536031625,2.3894282872180086,16.54298246210653,26.166527727514172,5.6003185921493115,1.601727626032043,2.6581435928838046,8.91483868156969,2.114410404891244,0.3854466938389801,1.355429774446121,2.889735218029527,1.3684555831330285,0.42494880331503754,0.5846347132677177,2.2888141665130037,0.8679733624656556,0.39869489456615076,0.11991346353672576,1.6637007679086269,0.34150710749053576,0.11915264217521164,0.08521272400610051,0.5594655895016163,0.5883598257430198,0.14828703541355925,0.20526723700310898,0.800679652531866,0.3601531064928151,0.23569374942228608,0.01708135966345325,0.8860071533902426,Holocentridae,5,8
Scarus schlegeli,Moorea,28.068860313788658,4.930492929734648,19.836798698388005,39.12537028147021,20.57484142125593,3.3894617668318743,12.954236593352462,26.564536702859403,5.05887897183224,1.5892485509550935,2.22355284972776,8.359003468981138,2.143081617644741,0.8892795641955906,0.4419236699365537,4.09989896415675,1.098059458521384,0.24252960690790445,0.6520634383797199,1.6336462092471618,0.6636241857393108,0.23783396066105789,0.1523209663108539,1.1037363724536562,0.2523920948251521,0.14205049307634804,0.020271185701114802,0.5608802658029093,0.5429721804644203,0.20988133040159992,0.08561440899441504,0.9096326890556461,0.3832998328318504,0.21383634224634235,0.03297547017332892,0.8519213163807984,Scaridae,4,4
Stegastes nigricans,Mangareva,38.666350150021856,2.1065534118905553,33.941576687069784,42.77063233946246,26.38665363000076,1.5605375281484506,23.397345367596564,29.621078478754598,5.880427638537036,0.7839720222913412,4.445740642693334,7.543889288700305,4.151828097809931,1.3489889011226919,1.1150073963225664,6.408275893855503,0.6472461124132393,0.18332404913000844,0.34829715937208555,1.058331834599606,0.34832930120818156,0.11054151509424907,0.1274534590794747,0.578446291380398,0.3155614153535588,0.055021924802982,0.19387565635897694,0.4153802330447105,0.2935257131994509,0.21167846097115625,0.013048748391012095,0.80340110964774,0.43274829679585186,0.1975273391282601,0.04753483298736007,0.8006962785848679,Pomacentridae,5,7
Stegastes nigricans,Moorea,25.071988150189572,2.2442035154890916,21.40963895207205,29.99981301643245,21.430325810466883,1.3542260658062857,18.623277928629875,23.930500488181448,2.6954421190166205,0.7003125440023311,1.5755473078481614,4.401754388532664,2.053098756756058,0.8025534700259401,0.4629871884507301,3.7208806583020926,0.35578632614351385,0.07001664884286996,0.23670444974653382,0.5094344809489401,0.28778804331535757,0.06851017705695245,0.13566527279698315,0.40994520969172077,0.13970878775646411,0.08079990898967152,0.011409400455153705,0.309749694945325,0.244824586991577,0.20764674401707148,0.009275385631309257,0.7897667076757008,0.1861659708162453,0.1492554498683429,0.00663036022352258,0.5567311093040468,Pomacentridae,8,8
Stegastes nigricans,Tetiaroa,26.59942839809473,3.865379582541272,19.817528048386478,34.8867884516046,19.397689186701516,1.8731169225135436,15.794672609074608,23.17861305786238,2.9913712522688773,0.8958949143379381,1.618267074973289,5.038929797238715,1.7758239263463478,0.5348701980300906,0.6986509757181152,2.8816328982695967,0.76395961008559,0.2446005553914158,0.3523025396700062,1.3014191207162125,0.30434398954963093,0.06216139384283741,0.19140832410040876,0.4411645872896271,0.2574742230147052,0.11493123412930278,0.04043469078588272,0.47107647003049985,0.377315042292851,0.18751984647943093,0.04371577639703702,0.7459142114659969,0.5611495641097987,0.16141189075008722,0.1623246067505054,0.8005551170416226,Pomacentridae,7,9
Sufflamen bursa,Moorea,22.817505847780016,1.5414997562917045,20.339657872227274,26.413183517192337,21.15846611624878,1.8763734369780867,16.82309856540428,24.493380748252065,3.367069436700085,0.7894750014007839,2.0941045734389125,5.1884819590798195,2.652474387580229,0.5606966338123086,1.485028074026879,3.7081790149516567,0.7139487806676994,0.1231409360323526,0.5210459563703548,1.0019380796931656,0.5506472108133902,0.07728383372122505,0.3894652038388077,0.69438036977882,0.07195790904455826,0.06607482917834179,0.0024605221773617287,0.2471350457823367,0.1966415292768259,0.14275429261843864,0.008813440119444384,0.5228660533195376,0.21392425720643793,0.1314371084535222,0.013468780618003351,0.506555049310977,Balistidae,7,10
Zanclus cornutus,Moorea,28.26133719828132,2.0119337969156317,24.81975460379627,32.73957835012371,26.822890727757553,1.8345704257586244,23.096426296812353,30.32076847888589,5.0685544364887205,1.1692438307384634,3.3620112118416774,7.8462366641373675,3.9065307855924645,0.624633291236653,2.761217767738738,5.234620388020272,0.3669851133435478,0.10851885673268888,0.20806089519896295,0.579088239814386,0.3321584074777235,0.09529964819700222,0.1640081892070067,0.48833777809127615,0.04969112016695163,0.044703425528384085,0.0014194710074469689,0.1670328958014494,0.20664218661416847,0.13909617307377678,0.009747861586452522,0.513826227139493,0.09198132837215257,0.09267770880304657,0.0022673207551942363,0.33899482458038105,Zanclidae,8,16
Zebrasoma scopas,Mangareva,35.7849573913379,4.079767421000845,27.963958796691415,44.336839822716684,24.98643736525923,1.8905233076556651,21.39969781860477,28.86587719483978,3.006488574861099,0.6488679534769815,2.222797288233858,4.669346621337582,2.031883126449017,0.23226073694007965,1.5856836715710236,2.528530711672574,0.27044055942307427,0.10275773999804429,0.19616045667093898,0.5519912915298621,0.21473647042488342,0.017337216843011465,0.17910221362950954,0.248420701360095,0.2932385010051743,0.09237530193497082,0.08735484654911532,0.4644132719884755,0.30287712018587065,0.130309572285442,0.053658021585664316,0.5932291878626391,0.15437743865295933,0.15545961386818213,0.004484839147652343,0.5961664530327826,Acanthuridae,3,11
