reef_zone,site_name,year,diet2,Fn,Fp,Wc,Wn,Wp,Ic,In,Ip,Sc,Sn,Sp,biomass,pflux_cop
backreef,Afareaitu,2007,6_carn,0.09987381047256476,0.015923589189007402,0.810498972597378,0.12640163918133876,0.024946795191513972,1.3312186247492754,0.2567593488163773,0.05200639384028997,1.1125279482589068,0.14599908018248522,0.025756154535980822,317.323997273623,0.006979671507637435
backreef,Afareaitu,2008,1_detr,0.8539531012631012,0.005248276832760681,26.743858952150717,1.8428357308199317,0.10540771070880606,36.86193757725244,2.801448569792904,0.14615086543251607,8.909934100997784,0.758098628846634,0.14615086543251607,1380.882409885935,0
backreef,Afareaitu,2008,2_herb,3.8703062941312796,0.02847014660172699,56.1420806644557,3.830535126951246,0.4530410417658448,76.9512229717099,8.310443601659282,0.7688082733602938,38.709631608232,2.240144471483621,0.7688082733602938,5650.760965317031,0
backreef,Afareaitu,2008,3_imix,0.11960390564887553,0.0017754058792478324,1.1911596290195159,0.13020087539144007,0.0276829539125613,1.8096952219180336,0.27610303756217847,0.03992505371033191,1.128472367845186,0.11326069089290089,0.03759678517070838,215.53716594225492,9.731809730043805e-4
backreef,Afareaitu,2008,4_cor,0.02130296905066733,0.0011564468942350953,0.09541497342138913,0.02238794318184882,0.0030071197640514713,0.3254404311288772,0.0497872683843881,0.007407051679787994,0.3214861313257253,0.030776285824787045,0.006391481610281931,101.43643084295432,9.63669775501695e-4
backreef,Afareaitu,2008,5_plank,0.005843334553849981,1.9083174864880718e-4,0.06181235642869146,0.00579181465385807,9.249045775068089e-4,0.0765539076719484,0.012598574310084246,0.0016749279518137195,0.0765539076719484,0.003230088750704068,0.001350094349292771,7.457102191693494,3.17776526066729e-4
backreef,Afareaitu,2008,6_carn,0.11311976644864674,0.008317094417951112,0.4794069949781335,0.05643122644609871,0.01809962781208117,0.9178082329472419,0.19262261928166766,0.03578654088501668,0.8601506628033955,0.08458720218382039,0.02203698601402299,319.60166748925667,0.00694140082499277
backreef,Afareaitu,2009,1_detr,0.1342922295041003,7.124468863273893e-4,4.2163430470824785,0.2905350208893599,0.016618210144284877,5.81152385251152,0.441666560520193,0.023041633086007065,1.2530894639009857,0.11060233535974959,0.023041633086007065,187.45302376698143,0
backreef,Afareaitu,2009,2_herb,0.37378119745762456,0.009782223963805787,3.9701114881225954,0.35433156566012614,0.05176881002576755,6.855158133138983,0.7837979731982059,0.083427427776075,4.917728695804145,0.3410136780084196,0.07282012598125806,1200.9864874232562,0
backreef,Afareaitu,2009,3_imix,0.15451352513390237,0.0035904022266584693,1.4699471772209585,0.1555248446382054,0.02932213202112936,2.173235074407753,0.3339009787906697,0.04312822759356463,1.4935786532648585,0.10980628744620567,0.03553745752320409,258.99343703939184,0.0010565569878852033
backreef,Afareaitu,2009,4_cor,0.09707059918171598,0.0024403779901607733,0.5805007410995309,0.09964744491930672,0.014907417972259286,1.3211909274190206,0.21342980565981626,0.026112850309550985,0.7505846983647471,0.07340896077698719,0.024317539194841236,225.83109187642498,0.00489395195054981
backreef,Afareaitu,2009,5_plank,0.0031508926177319005,5.09636709163776e-5,0.019862672879340144,0.003337828568651273,4.265891415087446e-4,0.03563076908619683,0.007297149163626978,7.929218265404749e-4,0.0286819416981241,0.002574729108128136,7.302815147510107e-4,4.86170561652282,1.489897790422202e-4
backreef,Afareaitu,2009,6_carn,0.47644266708004684,0.05273110240582936,1.780229416977986,0.19964598263126088,0.06602197618640933,3.440803033817899,0.7112667939385903,0.1316881117543266,3.4239685989547453,0.46333802293493237,0.049491786986588904,2593.882741391669,0.02506273949433969
backreef,Afareaitu,2010,1_detr,0.507665853852398,0.003039095827176785,15.260070697528477,1.1365313077508203,0.08261171112954137,21.30720792698896,1.7321566630894407,0.11574492586382262,4.821692404548275,0.5136171285134504,0.11574492586382262,772.6686572862136,0
backreef,Afareaitu,2010,2_herb,0.1259440427917255,0.0017214529652044362,0.9286790253267673,0.08946896912986572,0.013114628263245979,1.735880133566562,0.2294465690044183,0.022612664350583202,0.8168124208945831,0.06369466549727973,0.021649079524119687,240.678877855166,0
backreef,Afareaitu,2010,3_imix,0.33670358080338353,0.014060751693608075,3.6622190813186046,0.3993960912184773,0.08732106632915368,5.402102125543362,0.802195163859628,0.12761361431433246,4.730867231222048,0.39109687642628643,0.097651585263295,985.6756633444645,0.0022511726531153618
backreef,Afareaitu,2010,4_cor,0.11246876306798748,0.008145124716818603,0.5961013294370026,0.10622041483684054,0.01583100636941267,1.3512569855011878,0.22833111207587614,0.02903167353139221,1.0341648523718816,0.07976264324287373,0.019197627957479035,324.3323479671011,0.005216191485989501
backreef,Afareaitu,2010,5_plank,0.04598653498886172,0.003865511158504827,0.37189891008141307,0.04026149439752538,0.00568571346428462,0.5018729485764473,0.08896839511964899,0.011071744229316251,0.5006171925576867,0.019240910546175646,0.004236004585594572,72.67937918911014,0.002045575520087306
backreef,Afareaitu,2010,6_carn,0.0660946840135346,0.008976879558134261,0.3176151602324436,0.04393685272057622,0.011311952457022025,0.6405818186401907,0.12409938706848578,0.025916636749402068,0.5951543515300418,0.07227594627033712,0.012482660618787023,230.78872713678686,0.004141614221454313
backreef,Afareaitu,2011,1_detr,0.8260145859238454,0.007420891037664373,25.48412636598573,1.7776054317300434,0.10614423235820589,35.195082020107705,2.7034084046973006,0.14747697033411689,11.681375292802915,0.9301066885398221,0.14747697033411689,1949.2438620162684,0
backreef,Afareaitu,2011,2_herb,0.7402528212132199,0.008217643338606565,7.887448324377344,0.6116298070591711,0.07811648827402694,12.115207689121885,1.4405441646999544,0.1339023150996175,7.080624978823296,0.421980211857473,0.13330638207182946,1464.3413283158482,0
backreef,Afareaitu,2011,3_imix,0.19252630842625457,0.015895438863879462,2.4756022865858816,0.2921485131213205,0.05432595295129052,3.4392638924300805,0.5102054335596573,0.08111256044128583,3.2851820006980237,0.231647926195682,0.04311732285953334,634.3149246757721,0
backreef,Afareaitu,2011,4_cor,0.1193306650378301,0.007506789423817469,0.5427208406921461,0.08964388497898676,0.01484716718232193,1.2543473118912782,0.22162233755960192,0.029217221663505034,0.9122522778779232,0.07065930867435827,0.020812417229375473,310.2316445000942,0.005088654100540108
backreef,Afareaitu,2011,5_plank,0.13081694406044533,0.011265854625473515,0.6600097242022145,0.11253064716574725,0.01467017897649899,1.1952246345980668,0.2447809201414387,0.026566516617596,1.1952246345980668,0.05028967995092495,0.004559591625905065,241.5323895474077,0.00504034537756917
backreef,Afareaitu,2011,6_carn,0.019012865852089354,0.0015384016843358443,0.07148955143786229,0.007346068923619842,0.002663260793290625,0.1430639464710906,0.028924448752205543,0.005329682337611893,0.13942387046674934,0.008714155917865011,0.0026147442104491043,37.497164010467316,0.0010070844279798832
backreef,Afareaitu,2012,1_detr,0.5485202738498157,0.0037667579138012997,17.141193224791504,1.1811460492363965,0.06755995609456404,23.626268586384832,1.7955587983047478,0.09367384971573074,6.242065123019956,0.5171435577271475,0.09367384971573074,991.0776228998843,0
backreef,Afareaitu,2012,2_herb,0.16009545453674845,0.002683845827900743,1.212848278653967,0.11486831171962893,0.016968732866753482,2.2409174161766026,0.29553803056420935,0.029860785310597607,1.3619557578045516,0.1015986132474641,0.028101940986499614,383.6600738343107,0
backreef,Afareaitu,2012,3_imix,0.23446822533179584,0.011501569186642632,2.3291599223021127,0.3004564536809086,0.04096231571157256,3.5207842158663794,0.5651663245270783,0.06509211534627331,2.620479962124217,0.222557811211233,0.04289806144544711,550.4909788152777,0
backreef,Afareaitu,2012,4_cor,0.0627478910186046,0.004728280509134169,0.13144585930204372,0.02264772994094783,0.004414396578861109,0.546266951673518,0.09143442837015331,0.012433586519920173,0.546266951673518,0.040576396230203704,0.006898892896723024,218.72177549414212,0.0014236769191060988
backreef,Afareaitu,2012,5_plank,0.009552326858860745,5.170843208340128e-4,0.052561753141172216,0.00896169841231598,0.0011683014622613026,0.09518511605843187,0.019493825359950354,0.0021157001736448393,0.09518511605843187,0.00506783804769921,0.0011334093020486922,15.479879207593592,4.0140225176185087e-4
backreef,Afareaitu,2012,6_carn,0.03577871801607858,0.0021237388352529254,0.14440802761966004,0.014838970209959747,0.005379754530846591,0.2889874382993884,0.058427035988825336,0.010765893739746728,0.2889874382993884,0.02218562331963948,0.007261718452021654,77.5710727662848,0.002034298341348581
backreef,Afareaitu,2013,1_detr,0.915869532231067,0.007021300862840366,28.551979709391297,1.9674276806678364,0.11253420169039177,39.35412969422715,2.9908512029168843,0.15603195304264275,11.382471622243626,0.9193373027348909,0.15603195304264275,1847.3855366260268,0
backreef,Afareaitu,2013,2_herb,0.12655489459279956,0.0015320065293736908,1.0432957440711297,0.09735272440796847,0.017610144831732937,1.9292346257054824,0.24922956567507365,0.030661568168787495,0.9957994956381415,0.09010202745276659,0.030448656294015396,283.7296174792937,5.948137797546543e-4
backreef,Afareaitu,2013,3_imix,0.05322694986777797,0.003088953394379465,0.6957121143871596,0.06791589339280858,0.015327195787701855,0.9354272536430607,0.130336842009991,0.02244969736260758,0.7954669861252736,0.05536679474476059,0.014555107671195252,132.52075182229197,0
backreef,Afareaitu,2013,4_cor,0.008801243392025497,5.412970443194828e-4,0.03900992182710286,0.009959401188837329,0.0014858465671619212,0.1578570601498724,0.020408005678779265,0.002887147085797071,0.1578570601498724,0.01442469937430775,0.002389057911843852,55.19497591416532,4.610744564175923e-4
backreef,Afareaitu,2013,6_carn,0.08540597340349902,0.007165362588365949,0.3161541064136131,0.032487123079114624,0.011777956631105382,0.6326834236435146,0.12791496190158405,0.0235698913090319,0.6325796120771788,0.04324219539254484,0.011496607278624832,208.33919813128423,0.004453712060978129
backreef,Afareaitu,2014,1_detr,1.449770141007184,0.00992164453332856,43.62296084695831,3.193970512813528,0.22163256144952984,60.73253547367384,4.865200125993191,0.3099576299475131,16.346165627744632,1.566016047876213,0.3099576299475131,2570.2193808106813,0
backreef,Afareaitu,2014,2_herb,0.920506742451381,0.011564434779183298,10.500298527108216,0.8580054878876616,0.13718306054771784,16.627783607398985,2.035350346693439,0.24477176166401982,11.022082742699673,0.8877412215929642,0.24260908362461625,2289.7445022629904,0.008724866724906745
backreef,Afareaitu,2014,3_imix,0.25130984998264627,0.005187152597323381,1.9802921181118216,0.2109263019371201,0.040293534318442854,3.035422323687644,0.5000075731078186,0.05974876113756939,2.224728220700197,0.197450313189664,0.051088273423666584,522.8929613855842,0.0011770628841843737
backreef,Afareaitu,2014,4_cor,0.09775281460828367,0.00862124239213466,0.2761102361433329,0.048879786288624966,0.007813333840429959,0.9003728640282849,0.1544997561096959,0.0207093024225195,0.804252339378189,0.06396199003124195,0.01044819735719043,328.02505217101384,0.002695647561826457
backreef,Afareaitu,2014,5_plank,0.006908865480991712,5.366671215941937e-4,0.035869692993028744,0.0061157277196738705,7.972834287524474e-4,0.06495713491073635,0.013303162262189588,0.0014438162951646914,0.06495713491073635,0.003411474148456624,3.8786796830891105e-4,13.27202860730301,2.7392875377747604e-4
backreef,Afareaitu,2014,6_carn,0.11705051574811803,0.0167128728515759,0.6601872102768878,0.10390257682494035,0.02256088466639355,1.018190625871644,0.2381536616642738,0.04514854452857678,1.0076659957110996,0.07427286660666924,0.013436439570200057,203.04360884598407,0.008531164385483332
backreef,Afareaitu,2015,1_detr,1.425964023683759,0.009823235658384158,43.57313935305955,3.132075606752938,0.20598576902962548,60.475598467451015,4.768068443159477,0.28743667686645097,15.576219538212973,1.451551249378769,0.28743667686645097,2537.8822154463874,0
backreef,Afareaitu,2015,2_herb,0.9455558785831365,0.01371073522526064,10.25814268981009,0.8570075766209786,0.1334618410682362,16.746309113325662,2.0383665177648997,0.2364022202133296,8.950863282052593,0.8410784959343605,0.22913669574085851,2170.2859705481087,0.004610641044233588
backreef,Afareaitu,2015,3_imix,0.17153993138351906,0.008676044519587782,1.8024064113768261,0.21738255988222113,0.03444962276401081,2.7719261517126785,0.4179921863485053,0.05473961390525643,1.9824224612496644,0.19864396642796792,0.03803137215035069,451.60907121339847,0
backreef,Afareaitu,2015,4_cor,0.0330346983137187,0.0043351519750373275,0.09768694383890657,0.02017947612125454,0.0029176944306375636,0.36417445332212295,0.05711134582920593,0.00932691182376626,0.36417445332212295,0.02861403285675164,0.0039128262730844824,132.41335730578976,8.825168844143314e-4
backreef,Afareaitu,2015,5_plank,0.008220041626725176,6.444906061672339e-4,0.042554375865214544,0.007255455911616579,9.45865321611717e-4,0.07706255904247458,0.01578234213526962,0.0017128861771193121,0.07706255904247458,0.003927233422747449,4.411935171782648e-4,15.50844460730301,3.2497816892526735e-4
backreef,Afareaitu,2015,6_carn,0.14757027243646922,0.014504407953078845,0.7523662433109721,0.09204842981036268,0.025076488864009892,1.4373643588367122,0.2786038518128339,0.05559328101714999,1.3334000576720577,0.14447290769390203,0.03367540260481469,406.2243916080631,0.009020540749460085
backreef,Afareaitu,2016,1_detr,1.2692555589517645,0.007964986707785464,37.87727991250212,2.8521020074186025,0.21327067962042942,52.98712871687929,4.3483078080854645,0.2991274822853543,12.964125891003798,1.3501545174901426,0.2991274822853543,2039.0286049569188,0
backreef,Afareaitu,2016,2_herb,0.7887431257731079,0.008246673482658468,6.830536459077536,0.6325090142681146,0.11543900549698882,12.30435583970363,1.6586178512578449,0.21281873516423364,5.430692212959392,0.6812956992571351,0.21148571458967985,1582.4174821069257,0.007954842568857638
backreef,Afareaitu,2016,3_imix,0.3255702822378186,0.016198133169460383,5.251635012988734,0.6004452698657751,0.12479416004455264,7.485094318134439,1.039938551485208,0.18231960995530722,6.474154848563087,0.5924986242157803,0.1488277296519654,1151.375145628044,0
backreef,Afareaitu,2016,4_cor,0.1387787315285506,0.006987053882588295,0.7727806252489887,0.12838915954046326,0.020837596774554424,1.6541285955130134,0.28218624058577807,0.03591086297748635,1.1713957684280027,0.09227543705623152,0.02881900319868237,353.94999376175133,0.007049674600633613
backreef,Afareaitu,2016,5_plank,0.12561462950549973,0.010551372602016123,0.7265475064613524,0.10899402120868254,0.014741564298276144,1.2047995118019066,0.23708791762158557,0.02669578970356614,1.2047995118019066,0.046044906039464026,0.005420231166508169,199.44045780576627,0.005064871777500771
backreef,Afareaitu,2016,6_carn,0.2573156829181645,0.02835846767326892,1.4028406321869247,0.2090756355337974,0.050891019885218394,2.397976000130495,0.5202092699939309,0.0979329271429252,2.241252565598539,0.21237774964189407,0.04677513630105941,623.446962971019,0.01795036821988853
backreef,Aroa,2004,1_detr,0.49593568856151105,0.003982129616278613,14.55355797094867,1.13082431769611,0.09118502271073993,20.471797028003373,1.7257158084653863,0.12823944410190855,5.660639294774648,0.6037873700285868,0.12823944410190855,1001.9441879512566,0
backreef,Aroa,2004,2_herb,0.1434333623301906,0.0014601932209823958,1.6428798202051729,0.1323358603558945,0.02120732692677113,2.4537965504859245,0.2951868607160915,0.03164825126008159,1.532899897039551,0.09290215647665721,0.03164825126008159,292.3637714430418,0.0023705785027265977
backreef,Aroa,2004,3_imix,0.15379050079840986,0.0027819196551184264,1.87082397600817,0.222185238472322,0.0419765626985086,2.8128108242882486,0.42430579147649794,0.0623092690698287,1.7773422378912211,0.2154111723690876,0.060189677384407336,396.17813564767675,0
backreef,Aroa,2004,4_cor,0.050556354486834536,0.001436968369455315,0.3224533096897039,0.05164089721005778,0.008319533070983555,0.6282358712636931,0.10919033819971202,0.013437273470694493,0.37166459575367683,0.03256121755597342,0.012605070101774625,103.03561809514152,0.0027992960934494367
backreef,Aroa,2004,5_plank,0.017561356562339696,1.1912757397963255e-4,0.07774597949446602,0.009720534494755526,0.0028318223806075315,0.19199439427401593,0.029686703178891598,0.003967291976339971,0.07072915833162165,0.007841105513923153,0.003967291976339971,24.582886461758424,9.169831451436773e-4
backreef,Aroa,2004,6_carn,0.04877591519260122,0.005554725554029227,0.2925839690134226,0.04447121640034228,0.0100875169218753,0.464490637689734,0.1068116709169852,0.020187005682399572,0.464490637689734,0.041069484966289406,0.009811489479698541,87.21182342495095,0.0038144898293839716
backreef,Aroa,2005,1_detr,0.17761225700766822,4.771921149685227e-4,5.317054622341552,0.4061841559170449,0.031475633905962336,7.456847965301294,0.6195442381399738,0.044204398492347016,1.040464657820794,0.14387309816739263,0.044204398492347016,120.18105244356963,0
backreef,Aroa,2005,2_herb,0.009493531901507531,1.2888719297990604e-4,0.1188591601219989,0.009165362704895437,0.0012726521550345349,0.1818075520033955,0.02056359157809158,0.0021714417814055536,0.10717625938418406,0.006387811045286974,0.0020240193949344638,15.315476953312329,0
backreef,Aroa,2005,3_imix,0.1571333515782286,0.0015057692723060468,1.5224102393417354,0.17185958402933285,0.028463212152522382,2.3102105037671294,0.36280284913304267,0.04272040724286475,1.3981823061670404,0.13215002001846868,0.04205123504157047,269.17103230936294,0
backreef,Aroa,2005,4_cor,0.005326102265476642,4.960485722158466e-4,0.02973537477453521,0.00720153321908857,9.586566785595924e-4,0.10537617801108581,0.014469114221656348,0.0024554289394765716,0.06455196711774092,0.007434528686285983,0.0019100012417057979,17.024086070597164,2.926739597301213e-4
backreef,Aroa,2005,5_plank,0.031751324498981284,2.1338630559892928e-4,0.13504744760320608,0.015955311109444714,0.0052092201820909175,0.34696541941647685,0.05179105396797696,0.0071116575145358345,0.10697444936716341,0.013356012780912157,0.0071116575145358345,44.371510986160935,0.0016778361687318222
backreef,Aroa,2005,6_carn,0.11932876012377223,0.014037764978335457,0.6595117489939532,0.09780933293056966,0.022818115391219338,1.0682300999010983,0.24149299874373736,0.04551841256696743,1.0494113067007573,0.08423724888713614,0.019446585931288014,225.94186717522578,0.008533211531485205
backreef,Aroa,2006,1_detr,0.39985770984930363,0.004021318641354975,11.96673242423123,0.876560898350327,0.060900386799973144,16.66150258290444,1.3352359839069259,0.08517464554407812,5.929730334566413,0.5270717985083034,0.08517464554407812,1035.8940349100515,0
backreef,Aroa,2006,2_herb,0.897654303574108,0.014662886072436179,10.99560940077224,0.9227540418481069,0.13914549047960625,18.385809155664287,1.981375156964974,0.21633186199914778,8.905572964597253,0.889278932293963,0.21002188456698664,2897.9831497982204,0
backreef,Aroa,2006,3_imix,0.2881712852378436,0.012518258116859785,3.451276805735853,0.4054660107653482,0.06915997947844457,5.303370590240388,0.7575899831494922,0.10534434117543533,4.564752962084337,0.42533149665169806,0.08460639198917454,1060.5512954515775,0
backreef,Aroa,2006,4_cor,0.17515955574935638,0.015263629962285927,0.6652513856429342,0.10673031815643926,0.01697095605284036,1.6887769397934709,0.29045768700206565,0.03664394989311059,1.3445927612521638,0.10613109632603904,0.020357354318351627,538.1733843899785,0.005500239822514879
backreef,Aroa,2006,5_plank,0.13449663267078524,0.00799693257538702,0.7089083229125904,0.11949500811120753,0.016885252590079235,1.3274455210567995,0.2630479949975079,0.029123878598721155,1.2382892487804913,0.06336789276814375,0.013901667726940962,231.72259720914099,0.005726158162528288
backreef,Aroa,2006,6_carn,0.4121763035594017,0.03743692231391802,1.7237631777886058,0.20200811077539912,0.06427473020999819,3.2972591606600665,0.6897729304312549,0.12817899807632274,3.2760768785553287,0.38303066436504246,0.06826547703834232,1698.9597718785565,0.024483779062054258
backreef,Aroa,2007,1_detr,1.1819541855186926,0.007630431558029596,36.968954525664635,2.54908131407746,0.14614904651324112,50.96088776646189,3.8751581343673402,0.20266346372900373,12.81565751984877,1.078637206564582,0.20266346372900373,2007.5717731950567,0
backreef,Aroa,2007,2_herb,0.7849342259188478,0.004716057083710946,11.818887821249492,0.9649509071323497,0.1383962956979242,19.31837856923181,1.8398464069576377,0.18442757670343987,4.138209925483941,0.42780934812895477,0.18347627022559748,975.4580980504965,0
backreef,Aroa,2007,3_imix,0.09772313957854559,0.007846069155041751,1.760829648471806,0.20333951911815393,0.036614220463121384,2.734885524622892,0.3361859709261441,0.05943480313190333,1.6402815180578911,0.21963992317611047,0.04362665547550225,381.33421489346017,0
backreef,Aroa,2007,4_cor,0.06823803330039628,8.264387281417132e-4,0.435866573134456,0.06844088497273192,0.011305044601045259,0.8335801376617179,0.14626530413186892,0.017212472134318285,0.446866409512374,0.03895214802809065,0.016895154264126078,108.06098532408406,0.003831801277148357
backreef,Aroa,2007,5_plank,5.0925854280848e-4,2.9022931868274197e-6,0.0033442562444161326,5.701905677795527e-4,7.433350729380646e-5,0.006056179630149813,0.0012403000905360014,1.3461201528270307e-4,0.004246489851267222,4.4831395152236566e-4,1.3461201528270307e-4,0.6574345604883417,2.5539330534892704e-5
backreef,Aroa,2007,6_carn,0.044923884291782956,0.0035368608365042176,0.21117388212736865,0.029549979511591287,0.008291887760625151,0.39209593381248753,0.08673909153344103,0.0163948325876466,0.37612609665522645,0.03482402958298287,0.01019604445815992,95.31035649115327,0.003236631576482765
backreef,Aroa,2008,1_detr,0.19255669413842352,0.0015484722451923024,5.724717143307057,0.4300912302142937,0.03197671594481129,8.00526977239322,0.6556698247313437,0.044840037070908195,2.524290138731667,0.22859637640990632,0.044840037070908195,404.46654743763764,0
backreef,Aroa,2008,2_herb,0.5707759273477593,0.008027746812715385,5.953682046693509,0.5300397429509593,0.08440297895782059,10.417156917109805,1.2587119997419758,0.14775201654222703,5.638189625951698,0.6656559673297039,0.14775201654222703,1848.1958197582323,0
backreef,Aroa,2008,3_imix,0.1911711108023355,0.003646600995545069,1.7192410578357002,0.19319940397239838,0.034173991926092585,2.613452828537808,0.42111499418379283,0.05134911045490003,2.2641134009438244,0.19644828344402568,0.04769127640114207,526.5656107797454,0
backreef,Aroa,2008,4_cor,0.021589983546365616,0.002051177847755036,0.08867661836690552,0.01828052022938841,0.0022730897440763446,0.27222192981295273,0.04638853174832776,0.007708005971617389,0.22848813941333473,0.023025158868284563,0.005419248271955784,66.31390198569277,7.053762279059112e-4
